2020-05-19 18:08:41,664 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,693 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,724 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,770 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,814 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,853 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,915 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:41,963 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:08:42,063 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:09:45,624 INFO    :执行sql成功：select biz_id from tb_back_audit_task where type = '2' and status in (0,1);
2020-05-19 18:09:45,669 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676860884152004608';
2020-05-19 18:09:45,780 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676861140264595456';
2020-05-19 18:09:45,833 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676861159826829312';
2020-05-19 18:09:45,918 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '676861200150867968';
